41.550442286900115,0,0,0,0,0,0,0
38.37580817086356,0,0,0,0,0,0,0
32.64858790806362,0,0,0,0,0,0,0
20.046651567731583,0,0,0,0,0,0,0
16.350904600960867,0,0,0,0,0,0,0
13.18706498827253,0,0,0,0,0,0,0
11.427562577383858,0,0,0,0,0,0,0
10.071250915527344,0,0,0,0,0,0,0
9.280579703194755,0,0,0,0,0,0,0
8.483380590166364,0,0,0,0,0,0,0
8.064364160810198,75.5814,100.,0.,74.9383,100.,0.,0.
7.674546241760254,75.5814,100.,0.,74.9383,100.,0.,0.
7.50567238671439,75.5814,100.,0.,74.9383,100.,0.,0.
7.169119153703962,75.5814,100.,0.,74.9383,100.,0.,0.
6.855327810559954,75.5814,100.,0.,74.9383,100.,0.,0.
6.617688315255301,75.5814,100.,0.,74.9383,100.,0.,0.
6.650007792881557,75.5814,100.,0.,74.9383,100.,0.,0.
6.56152834211077,75.5814,100.,0.,74.9383,100.,0.,0.
6.166881969996861,75.5814,100.,0.,74.9383,100.,0.,0.
5.998656613486154,75.5814,100.,0.,74.9383,100.,0.,0.
5.967060634068081,75.0973,100.,0.,75.2852,100.,0.,0.
5.7929374149867465,75.0973,100.,0.,75.2852,100.,0.,0.
5.827369758061001,75.0973,100.,0.,75.2852,100.,0.,0.
5.756940160478864,75.0973,100.,0.,75.2852,100.,0.,0.
5.641175474439349,75.0973,100.,0.,75.2852,100.,0.,0.
5.556946209498814,75.0973,100.,0.,75.2852,100.,0.,0.
5.411473682948521,75.0973,100.,0.,75.2852,100.,0.,0.
5.171495778220041,75.0973,100.,0.,75.2852,100.,0.,0.
5.313235555376325,75.0973,100.,0.,75.2852,100.,0.,0.
5.163334574018206,75.0973,100.,0.,75.2852,100.,0.,0.
5.086656434195382,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.916218280792236,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.943572112492153,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.891780240195138,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.753495556967599,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.788266454424177,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.577533994402204,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.598270007542202,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.539779186248779,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.5007380076817105,70.4724,99.9962,1.5748,68.0348,99.9967,1.4925,0.0597
4.446268251964024,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.487560680934361,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.377220358167376,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.411545276641846,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.414869512830462,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.256298167364938,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.264179025377546,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.169739655085972,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.123330456869943,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.19644512448992,81.7460,99.8741,18.6508,81.9083,99.8419,26.8897,0.2081
4.0364898954119,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
4.074897221156529,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
3.993584326335362,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
4.001095601490566,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
3.8234689916883196,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
4.095556156975882,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
3.7993104457855225,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
3.9151859964643205,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
3.7256526606423512,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
3.6849195616585866,82.8863,99.9912,4.5977,82.4627,99.9880,5.8458,0.1806
3.557279178074428,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.385406562260219,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.6563962527683804,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.6733364037105014,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.357888834817069,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.562383379255022,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.207064696720668,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.3506287166050504,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.2612833636147633,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.0108745098114014,84.1146,99.9181,27.9948,81.1966,99.9037,38.5836,0.3666
3.1972389221191406,81.3648,99.7839,42.5197,76.6917,99.8215,45.4887,0.2658
