1.3856664507285408, 3.152686595916748, 95.1070, 99.9402, 83.5882, 84.4237, 99.9523, 67.9128, 0.4715
1.3746095066485198, 2.6934598003114973, 95.9204, 99.9328, 81.5920, 90.1235, 99.9424, 67.2840, 0.6498
1.2964612530625386, 2.3636596543448314, 96.7480, 99.9406, 83.1301, 92.0635, 99.9514, 69.5238, 0.5816
1.3798893975174946, 2.756525550569807, 96.5552, 99.9175, 88.3485, 88.9937, 99.9317, 75.7862, 0.6232
1.237025260925293, 2.7524755001068115, 96.7871, 99.9443, 83.9357, 88.3648, 99.9518, 69.8113, 0.5923
1.084612874881081, 2.9336341619491577, 96.8205, 99.9470, 86.7692, 86.1386, 99.9532, 70.2970, 0.7067
1.2633647892786108, 3.595524413245065, 94.1414, 99.9236, 86.8687, 80.2589, 99.9439, 66.6667, 0.5403
1.3596631910489954, 2.9285783427102223, 96.1962, 99.9295, 82.0821, 86.6044, 99.9486, 66.0436, 0.5725
1.353257645731387, 2.9753401279449463, 95.0655, 99.9343, 88.1168, 82.8746, 99.9451, 71.2538, 0.5514
1.1509099369463713, 2.69975631577628, 96.7066, 99.9373, 87.9242, 88.3648, 99.9502, 71.3837, 0.6857
1.1417313347692075, 3.036287307739258, 96.8400, 99.9079, 88.5831, 85.4938, 99.9206, 76.2346, 0.6127
1.1586943657501885, 2.995633602142334, 97.9980, 99.9337, 87.2873, 90.1961, 99.9472, 75.8170, 0.6458
1.158393170522607, 2.2766548906053816, 96.9337, 99.9364, 82.5915, 88.9968, 99.9562, 67.3139, 0.6547
1.1261382750842883, 2.9421201774052212, 97.1370, 99.9237, 88.2413, 87.8205, 99.9419, 73.3974, 0.6951
1.1348140058310137, 2.7033567428588867, 97.4359, 99.9421, 84.4103, 89.2966, 99.9485, 72.4771, 0.6759
1.1634332485820935, 2.9092071737561906, 96.3303, 99.9483, 81.3456, 87.7888, 99.9565, 74.2574, 0.6593
1.336502694565317, 2.9853777374540056, 95.8586, 99.9233, 90.9091, 88.4848, 99.9346, 75.1515, 0.6505
1.1686945738999739, 3.1498184374400546, 95.3535, 99.9495, 83.7374, 86., 99.9633, 65.6667, 0.6366
1.203295860601508, 2.887626988547189, 97.1545, 99.9341, 86.2805, 89.9371, 99.9505, 71.0692, 0.6546
1.188418378000674, 2.650637115750994, 96.8969, 99.9342, 86.7868, 89.6226, 99.9466, 74.8428, 0.5953
1.0024616199990977, 2.7416555200304304, 97.3974, 99.9329, 84.9850, 87.6543, 99.9466, 71.2963, 0.6062
0.8842225774474766, 2.7120381764003207, 97.2644, 99.9288, 89.7670, 89.2064, 99.9405, 74.6032, 0.7118
1.0961695676264556, 3.0342352901186262, 96.1616, 99.9371, 86.3636, 86.6044, 99.9515, 70.4050, 0.6280
1.1724147148754285, 3.1258384500231062, 97.0796, 99.9457, 86.9084, 85.8491, 99.9528, 71.0692, 0.5917
1.1026460968929788, 2.949058328356062, 95.9596, 99.9559, 82.2222, 89.7196, 99.9666, 63.2399, 0.5375
1.017639414123867, 2.957348653248378, 96.7262, 99.9362, 90.4762, 86.7868, 99.9518, 68.7688, 0.6906
1.0765186807383662, 2.85350125176566, 96.0486, 99.9285, 86.8288, 87.8505, 99.9532, 66.6667, 0.6743
1.1300061435803124, 2.834245647702898, 96.3636, 99.9188, 89.4949, 84.7619, 99.9406, 73.3333, 0.6566
